qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned
96	NZ_CP141089.1	15	54	2076744	2076783	4.10e-11	73.4	100.000	39	4938057	102	0.39215686274509803
96	NZ_CP134663.1	15	54	3525193	3525232	4.10e-11	73.4	100.000	39	4902913	102	0.39215686274509803
96	NC_021742.1	15	56	43362	43403	7.41e-08	63.5	92.857	41	44107	102	0.4117647058823529
96	NZ_CP087347.1	15	56	3242	3283	7.41e-08	63.5	92.857	41	5402	102	0.4117647058823529
96	NZ_OL790812.1	16	56	3109575	3109616	1.10e-05	55.4	90.476	40	4088254	102	0.4019607843137255
96	NZ_OL790812.1	16	56	3674949	3674990	1.10e-05	55.4	90.476	40	4088254	102	0.4019607843137255
96	NZ_OL790812.1	16	56	3977132	3977173	1.10e-05	55.4	90.476	40	4088254	102	0.4019607843137255
96	NZ_OL790811.1	16	56	3088794	3088835	1.10e-05	55.4	90.476	40	4077070	102	0.4019607843137255
96	NZ_OL790811.1	16	56	3966579	3966620	1.10e-05	55.4	90.476	40	4077070	102	0.4019607843137255
96	NZ_CP070573.1	16	56	4085	4126	1.10e-05	55.4	90.476	40	4515	102	0.4019607843137255
8_R	CP052389.1	143960	268598	19698	144337	0.0	2.216e+05	99.441	45	242988	275276	0.4527783025036691
10_R	CP110563.1	56042	140924	1	84928	0.0	1.489e+05	98.928	50	84928	169944	0.4994762980746599
12_R	CP024501.1	38202	108314	1	70113	0.0	1.264e+05	100.000	100	212195	108314	0.6473124434514467
12_R	CP024501.1	1	38201	173995	212195	0.0	68891	100.000	100	212195	108314	0.35268755654855327
12_R	CP024517.1	38202	108314	1	70113	0.0	1.264e+05	100.000	100	212079	108314	0.6473124434514467
12_R	CP024517.1	1	38201	173879	212079	0.0	68891	100.000	100	212079	108314	0.35268755654855327
12_R	NZ_CP024497.1	38202	108314	1	70113	0.0	1.264e+05	100.000	100	212097	108314	0.6473124434514467
12_R	NZ_CP024497.1	1	38201	173897	212097	0.0	68891	100.000	100	212097	108314	0.35268755654855327
12_R	NZ_LR890573.1	38202	108314	1	70113	0.0	1.264e+05	100.000	100	212097	108314	0.6473124434514467
12_R	NZ_LR890573.1	1	38201	173897	212097	0.0	68891	100.000	100	212097	108314	0.35268755654855327
12_R	NZ_CP083792.1	65991	108314	29700	72023	0.0	76327	100.000	74	250854	108314	0.39075281127093453
12_R	NZ_CP083792.1	1	38201	212654	250854	0.0	68891	100.000	74	250854	108314	0.35268755654855327
12_R	LR890400.1	65991	108314	29700	72023	0.0	76327	100.000	74	250884	108314	0.39075281127093453
12_R	LR890400.1	1	38201	212684	250884	0.0	68891	100.000	74	250884	108314	0.35268755654855327
12_R	NZ_LR890192.1	69802	108314	32700	71212	0.0	69445	99.995	36	218183	108314	0.35556807060952417
12_R	NZ_LR890737.1	69802	108314	32702	71214	0.0	69445	99.995	36	217238	108314	0.35556807060952417
12_R	OW848874.1	69802	108314	42262	80766	0.0	69371	99.951	36	219000	108314	0.35556807060952417
12_R	OW848805.1	69802	108314	42258	80761	0.0	69363	99.948	36	218218	108314	0.35556807060952417
12_R	NZ_CP151189.1	69802	108314	45378	83887	0.0	68089	99.211	36	224595	108314	0.35556807060952417
12_R	NZ_CP032356.1	72281	108314	43935	79957	0.0	62914	98.735	33	282290	108314	0.3326809092084126
12_R	NZ_MN543575.1	72281	108314	51301	87323	0.0	62914	98.735	33	327581	108314	0.3326809092084126
12_R	NZ_MN543576.1	72281	108314	45844	81866	0.0	62914	98.735	33	284388	108314	0.3326809092084126
12_R	NZ_OL763373.1	72281	108314	102294	138316	0.0	62914	98.735	33	380891	108314	0.3326809092084126
12_R	NZ_AP021951.1	69802	103679	139949	173821	0.0	59881	99.209	31	267818	108314	0.31277581845375485
12_R	CP046887.1	70642	103679	36788	69823	0.0	58044	98.974	31	280638	108314	0.30502058828960243
12_R	CP128744.1	75300	108314	44958	77966	0.0	56836	98.198	30	222886	108314	0.3048082427017745
13_R	CP046887.1	39706	99688	179572	239590	0.0	1.060e+05	99.172	60	280638	99689	0.6017012910150569
13_R	CP024501.1	43393	99689	114811	171116	0.0	1.010e+05	99.812	100	212195	99689	0.5647262987892345
13_R	CP024501.1	1	44889	71311	116199	0.0	80452	99.762	100	212195	99689	0.45029040315380836
13_R	CP024517.1	43393	99689	114811	171116	0.0	1.010e+05	99.812	100	212079	99689	0.5647262987892345
13_R	CP024517.1	1	44889	71311	116199	0.0	80452	99.762	100	212079	99689	0.45029040315380836
13_R	NZ_CP024497.1	43393	99689	114811	171116	0.0	1.010e+05	99.812	100	212097	99689	0.5647262987892345
13_R	NZ_CP024497.1	1	44889	71311	116199	0.0	80452	99.762	100	212097	99689	0.45029040315380836
13_R	NZ_LR890573.1	43393	99689	114811	171116	0.0	1.010e+05	99.812	100	212097	99689	0.5647262987892345
13_R	NZ_LR890573.1	1	44889	71311	116199	0.0	80452	99.762	100	212097	99689	0.45029040315380836
13_R	NZ_LR890737.1	43393	99689	118739	175044	0.0	1.010e+05	99.812	97	217238	99689	0.5647262987892345
13_R	NZ_LR890737.1	156	40442	74169	114455	0.0	72653	100.000	97	217238	99689	0.4041268344551555
13_R	OW848805.1	43393	99689	122236	178558	0.0	1.009e+05	99.735	94	218218	99689	0.5647262987892345
13_R	OW848805.1	2406	39417	80880	117890	0.0	66685	99.965	94	218218	99689	0.37127466420567967
13_R	NZ_CP083792.1	44478	99689	154680	209891	0.0	99568	100.000	100	250854	99689	0.5538424500195608
13_R	NZ_CP083792.1	1	44599	73221	117818	0.0	80271	99.926	100	250854	99689	0.4473813560172135
13_R	LR890400.1	44478	99689	154680	209891	0.0	99568	100.000	100	250884	99689	0.5538424500195608
13_R	LR890400.1	1	44599	73221	117818	0.0	80271	99.926	100	250884	99689	0.4473813560172135
13_R	NZ_CP032356.1	43393	99686	189909	246238	0.0	99214	99.079	56	282290	99689	0.5646962051981663
13_R	NZ_MN543575.1	43393	99686	197275	253604	0.0	99214	99.079	56	327581	99689	0.5646962051981663
13_R	NZ_OL763373.1	43393	99686	248268	304597	0.0	99214	99.079	56	380891	99689	0.5646962051981663
13_R	NZ_MN543576.1	43393	99686	191935	248273	0.0	99189	99.058	56	284388	99689	0.5646962051981663
13_R	NZ_CP131946.1	44900	99680	112645	167405	0.0	93864	98.011	55	235851	99689	0.5495190041027596
13_R	NZ_CP063404.1	45236	97071	101551	153405	0.0	91952	99.333	52	343094	99689	0.5199771288707882
13_R	CP137925.1	48702	99680	133023	183976	0.0	88186	98.380	51	237753	99689	0.5113803930222993
13_R	CP128744.1	49850	99686	134039	183968	0.0	84230	97.409	50	222886	99689	0.49992476602232944
13_R	OW848874.1	43393	88347	122241	167222	0.0	80470	99.682	82	219000	99689	0.4509524621573092
13_R	OW848874.1	2406	39417	80885	117895	0.0	66685	99.965	82	219000	99689	0.37127466420567967
13_R	NZ_LR890192.1	1	40442	72410	112851	0.0	72933	100.000	81	218183	99689	0.4056816699936803
13_R	NZ_LR890192.1	57393	97403	132369	172379	0.0	72155	100.000	81	218183	99689	0.4013582240768791
13_R	NZ_LR822059.1	50389	98959	7175	55825	0.0	70045	91.944	49	395796	99689	0.4872252705915397
13_R	NZ_CP100479.1	50389	98959	137622	186247	0.0	69957	91.937	49	224564	99689	0.4872252705915397
13_R	NZ_CP106891.1	50389	98959	120395	168985	0.0	69931	91.954	49	209198	99689	0.4872252705915397
13_R	NZ_CP106887.1	50389	98959	120412	169002	0.0	69931	91.954	49	209215	99689	0.4872252705915397
13_R	NZ_CP057314.1	50388	98959	105306	153922	0.0	69926	91.930	49	194082	99689	0.48723530178856245
13_R	CP128716.1	50389	98959	157215	205856	0.0	69912	91.901	49	244280	99689	0.4872252705915397
13_R	CP067474.1	50389	98959	142679	191286	0.0	69905	91.926	49	230982	99689	0.4872252705915397
13_R	CP067450.1	50389	98959	142679	191286	0.0	69900	91.924	49	230982	99689	0.4872252705915397
13_R	CP067962.1	50389	98959	142680	191287	0.0	69900	91.924	49	230983	99689	0.4872252705915397
13_R	NZ_CP015501.1	50398	98959	161920	210579	0.0	69897	91.882	49	281190	99689	0.48713498981833503
13_R	NZ_CP092401.1	50389	98959	210861	259503	0.0	69889	91.887	49	299847	99689	0.4872252705915397
13_R	NZ_CP083071.1	50389	98959	115026	163638	0.0	69868	91.907	49	202875	99689	0.4872252705915397
13_R	NZ_OW969913.1	50398	98959	190990	239641	0.0	69867	91.872	49	298591	99689	0.48713498981833503
13_R	NZ_CP116116.1	50398	98959	126105	174748	0.0	67367	90.741	49	209927	99689	0.48713498981833503
13_R	NZ_CP023723.1	50388	98959	191713	240339	0.0	67311	90.740	49	297984	99689	0.48723530178856245
13_R	NZ_CP132680.1	50398	98959	120058	168717	0.0	67304	90.695	49	204166	99689	0.48713498981833503
13_R	NZ_CP133743.1	50398	98959	8427	57097	0.0	67292	90.696	49	197993	99689	0.48713498981833503
13_R	CP056795.1	50388	99008	117168	165823	0.0	67124	90.632	49	201308	99689	0.48772683044267673
13_R	NZ_CP034040.1	50398	99008	127459	176128	0.0	67119	90.609	49	213351	99689	0.4876265184724493
13_R	NZ_LR890313.1	50398	99008	117347	166035	0.0	67113	90.584	49	201460	99689	0.4876265184724493
13_R	NZ_OY978235.1	50398	99008	149661	198347	0.0	67060	90.568	49	233218	99689	0.4876265184724493
13_R	NZ_CP084875.1	50388	98959	116066	164737	0.0	67003	90.554	49	199821	99689	0.48723530178856245
13_R	OW849427.1	50398	98959	123048	171682	0.0	66998	90.586	49	207642	99689	0.48713498981833503
13_R	CP067699.1	50398	92497	7342	49530	0.0	62222	92.718	42	204800	99689	0.4223133946573845
13_R	NZ_CP142972.1	65492	99686	164567	198763	0.0	61001	99.570	34	236330	99689	0.34301678219261905
13_R	NZ_MW013145.1	57839	98959	33668	74798	0.0	59094	91.913	41	231347	99689	0.4124928527721213
13_R	NZ_CP087670.1	57839	98959	199808	240938	0.0	59085	91.905	41	280953	99689	0.4124928527721213
13_R	NZ_OL348379.1	57839	98959	271340	312470	0.0	59085	91.905	41	352485	99689	0.4124928527721213
13_R	NZ_OL348377.1	57839	98959	199808	240938	0.0	59085	91.905	41	280953	99689	0.4124928527721213
13_R	CP067878.1	57839	98959	13123	54254	0.0	59084	91.906	41	203492	99689	0.4124928527721213
13_R	NZ_CP113169.1	57839	98959	216499	257631	0.0	59083	91.903	41	296308	99689	0.4124928527721213
13_R	NZ_CP132222.1	57839	98959	229254	270386	0.0	59083	91.903	41	309063	99689	0.4124928527721213
13_R	NZ_CP043933.1	57839	98959	198563	239693	0.0	59081	91.903	41	247938	99689	0.4124928527721213
13_R	NZ_CP138727.1	57839	98959	197537	238667	0.0	59081	91.903	41	277344	99689	0.4124928527721213
13_R	NZ_CP138738.1	57839	98959	197536	238666	0.0	59081	91.903	41	277343	99689	0.4124928527721213
13_R	NZ_CP138758.1	57839	98959	190117	231248	0.0	59080	91.901	41	269925	99689	0.4124928527721213
13_R	NZ_CP113203.1	57839	98959	208580	249711	0.0	59076	91.898	41	288388	99689	0.4124928527721213
13_R	NZ_CP102078.1	57839	98959	210912	252043	0.0	59070	91.898	41	290720	99689	0.4124928527721213
13_R	NZ_CP055058.1	57839	98959	156849	197981	0.0	59068	91.899	41	236764	99689	0.4124928527721213
13_R	CP052325.1	57839	98959	132190	173323	0.0	59062	91.896	41	212881	99689	0.4124928527721213
13_R	NZ_CP075551.1	57839	98959	200552	241683	0.0	59061	91.893	41	310767	99689	0.4124928527721213
13_R	NZ_CP098170.1	57839	98959	193719	234850	0.0	59061	91.893	41	253995	99689	0.4124928527721213
13_R	NZ_CP098147.1	57839	98959	226421	267552	0.0	59061	91.893	41	285767	99689	0.4124928527721213
13_R	NZ_CP054978.1	57839	98959	120242	161374	0.0	59059	91.894	41	199931	99689	0.4124928527721213
13_R	NZ_CP080352.1	57839	98959	58724	99855	0.0	59057	91.891	41	288525	99689	0.4124928527721213
13_R	NZ_CP034681.1	57839	98959	217296	258428	0.0	59056	91.889	41	296653	99689	0.4124928527721213
13_R	NZ_CP071735.1	57839	98959	126823	167955	0.0	59055	91.891	41	206870	99689	0.4124928527721213
13_R	NZ_CP058870.1	57839	98959	202448	243579	0.0	59052	91.889	41	283086	99689	0.4124928527721213
13_R	NZ_CP138719.1	57839	98959	206909	248040	0.0	59052	91.889	41	284403	99689	0.4124928527721213
13_R	NZ_CP146994.1	57929	98959	111153	152194	0.0	59039	91.951	41	227409	99689	0.4115900450400746
13_R	NZ_MK413722.1	57839	98959	14584	55718	0.0	59029	91.877	41	317970	99689	0.4124928527721213
13_R	OW967031.1	57839	98959	111347	152480	0.0	59027	91.874	41	190092	99689	0.4124928527721213
13_R	CP024507.1	57839	98959	230595	271724	0.0	59022	91.876	41	310025	99689	0.4124928527721213
13_R	NZ_CP042866.1	57839	98959	170217	211350	0.0	59018	91.869	41	266396	99689	0.4124928527721213
13_R	NZ_CP042868.1	57839	98959	159061	200194	0.0	59018	91.869	41	279992	99689	0.4124928527721213
13_R	NZ_CP056276.1	57839	98959	168921	210053	0.0	59011	91.864	41	248629	99689	0.4124928527721213
13_R	NZ_MZ465531.1	57839	98959	223211	264354	0.0	59000	91.849	41	303982	99689	0.4124928527721213
13_R	NZ_CP026186.1	57839	98959	55162	96293	0.0	58984	91.850	41	373179	99689	0.4124928527721213
13_R	NZ_CP100521.1	57929	98959	145083	186125	0.0	58984	91.914	41	224507	99689	0.4115900450400746
13_R	NZ_CP032208.1	57839	98959	140747	181887	0.0	58981	91.842	41	310872	99689	0.4124928527721213
13_R	NZ_HG918041.1	57839	98959	172999	214130	0.0	58959	91.843	41	253984	99689	0.4124928527721213
13_R	NZ_CP117482.1	57839	98951	22566	63690	0.0	58946	91.839	41	205106	99689	0.41241260319593936
13_R	NZ_CP151189.1	12266	44889	99220	131834	0.0	57359	99.022	64	224595	99689	0.3272577716698934
13_R	NZ_CP151189.1	57839	88600	145197	175975	0.0	53930	98.860	64	224595	99689	0.30857968281355014
13_R	NZ_CP014776.1	57839	98959	175194	216351	0.0	56526	90.508	41	242312	99689	0.4124928527721213
13_R	NZ_CP141558.1	57839	98959	89984	131141	0.0	56525	90.511	41	221046	99689	0.4124928527721213
13_R	NZ_CP071820.1	57839	98959	169322	210483	0.0	56283	90.376	41	253649	99689	0.4124928527721213
13_R	NZ_CP151861.1	57839	99008	120932	162128	0.0	56187	90.285	41	251890	99689	0.4129843814262356
13_R	NZ_CP146028.1	57839	98959	131100	172265	0.0	56145	90.287	41	209008	99689	0.4124928527721213
13_R	NZ_CP137411.1	57839	98959	107282	148443	0.0	56080	90.262	41	200428	99689	0.4124928527721213
13_R	CP155665.1	57839	95113	301616	338902	0.0	54571	92.496	37	369462	99689	0.37391286902266047
13_R	CP067932.1	57839	97392	15619	55209	0.0	54104	90.349	40	301804	99689	0.3967739670374866
13_R	NZ_CP147600.1	50389	85932	213228	248800	0.0	53593	93.428	36	312660	99689	0.3565488669762963
13_R	NZ_MZ465530.1	57839	94251	159417	195825	0.0	53131	92.429	37	239914	99689	0.36526597718905796
13_R	NZ_CP082938.1	65880	99688	60869	94693	0.0	52932	94.740	34	299755	99689	0.33914474014184115
13_R	NZ_CP091583.1	57839	92595	69965	104732	0.0	51371	92.806	35	258013	99689	0.34865431491939936
13_R	NZ_CP129872.1	57839	89204	257418	288784	0.0	47237	93.425	31	384453	99689	0.31463852581528556
13_R	NZ_MT647838.1	65880	98959	209892	242993	0.0	45063	90.248	33	281670	99689	0.33183199751226317
13_R	NZ_CP089960.1	65880	98959	197585	230686	0.0	44959	90.182	33	298594	99689	0.33183199751226317
13_R	NZ_AP023338.1	65880	98959	216266	249367	0.0	44896	90.140	33	288040	99689	0.33183199751226317
13_R	NZ_OM144974.1	65880	98959	204709	237810	0.0	44883	90.127	33	276487	99689	0.33183199751226317
13_R	NZ_CP055011.1	65880	98959	202436	235537	0.0	44882	90.131	33	274085	99689	0.33183199751226317
13_R	NZ_CP071394.1	65880	98959	180309	213410	0.0	44882	90.131	33	251953	99689	0.33183199751226317
13_R	NZ_CP088121.1	65880	98959	200801	233902	0.0	44879	90.124	33	272060	99689	0.33183199751226317
13_R	NZ_CP140767.1	65880	98959	199601	232702	0.0	44879	90.124	33	271379	99689	0.33183199751226317
13_R	NZ_CP140761.1	65880	98959	199601	232702	0.0	44879	90.124	33	271379	99689	0.33183199751226317
13_R	NZ_CP098133.1	65880	98959	202797	235898	0.0	44878	90.128	33	265597	99689	0.33183199751226317
13_R	NZ_CP098135.1	65880	98959	202832	235933	0.0	44878	90.128	33	265596	99689	0.33183199751226317
13_R	NZ_CP129804.1	65880	98959	122047	155148	0.0	44878	90.128	33	280987	99689	0.33183199751226317
13_R	NZ_CP133883.1	65880	98959	224409	257510	0.0	44878	90.128	33	297608	99689	0.33183199751226317
13_R	NZ_CP138747.1	65880	98959	196418	229519	0.0	44874	90.121	33	269396	99689	0.33183199751226317
13_R	NZ_CP113179.1	65880	98959	211088	244190	0.0	44871	90.125	33	287882	99689	0.33183199751226317
13_R	NZ_CP097690.1	65880	98959	6890	39991	0.0	44869	90.122	33	230866	99689	0.33183199751226317
13_R	NZ_MG288682.1	65880	98959	168361	201462	0.0	44869	90.122	33	239779	99689	0.33183199751226317
13_R	NZ_CP130675.1	65880	98959	89532	122632	0.0	44866	90.118	33	327617	99689	0.33183199751226317
13_R	NZ_MW575452.1	65880	98959	148907	182008	0.0	44864	90.119	33	220325	99689	0.33183199751226317
13_R	NZ_MW307890.1	65880	98959	188124	221225	0.0	44864	90.119	33	259711	99689	0.33183199751226317
13_R	NZ_MG845200.1	65880	98959	28604	61705	0.0	44863	90.122	33	275300	99689	0.33183199751226317
13_R	NZ_MG845201.1	65880	98959	28693	61794	0.0	44863	90.122	33	280625	99689	0.33183199751226317
13_R	NZ_CP094276.1	65880	98959	204493	237593	0.0	44860	90.119	33	239700	99689	0.33183199751226317
13_R	NZ_MK262712.1	65880	98959	225523	258624	0.0	44860	90.112	33	278636	99689	0.33183199751226317
13_R	NZ_CP138784.1	65880	98959	204554	237654	0.0	44857	90.115	33	274404	99689	0.33183199751226317
13_R	NZ_CP138795.1	65880	98959	204554	237654	0.0	44857	90.115	33	274404	99689	0.33183199751226317
13_R	NZ_CP113186.1	65880	98959	206022	239123	0.0	44854	90.116	33	279422	99689	0.33183199751226317
13_R	NZ_CP154605.1	65880	98959	260631	293732	0.0	44851	90.103	33	381238	99689	0.33183199751226317
13_R	CP138711.1	65880	98959	189013	222109	0.0	44851	90.115	33	268953	99689	0.33183199751226317
13_R	NZ_CP110143.1	65880	98959	272148	305249	0.0	44847	90.100	33	344396	99689	0.33183199751226317
13_R	NZ_CP079784.1	65880	98959	220006	253106	0.0	44842	90.110	33	291624	99689	0.33183199751226317
13_R	CP041935.1	65880	98959	215851	248953	0.0	44831	90.098	33	287790	99689	0.33183199751226317
13_R	OW849012.1	65880	98959	248993	282094	0.0	44828	90.091	33	341694	99689	0.33183199751226317
13_R	OW848880.1	65880	98959	250060	283161	0.0	44828	90.091	33	342749	99689	0.33183199751226317
13_R	OW848887.1	65880	98959	250061	283162	0.0	44828	90.091	33	343538	99689	0.33183199751226317
13_R	OW848965.1	65880	98959	248993	282094	0.0	44828	90.091	33	341694	99689	0.33183199751226317
13_R	OW635551.1	65880	98959	323918	357019	0.0	44824	90.088	33	416619	99689	0.33183199751226317
13_R	OW849053.1	65880	98959	324745	357846	0.0	44824	90.088	33	417446	99689	0.33183199751226317
13_R	OW849087.1	65880	98959	417870	450971	0.0	44824	90.088	33	510571	99689	0.33183199751226317
13_R	NZ_CP039526.1	65880	98959	322029	355131	0.0	44822	90.092	33	396373	99689	0.33183199751226317
13_R	OW849466.1	65880	98959	176750	209851	0.0	44819	90.085	33	269437	99689	0.33183199751226317
13_R	OW969934.1	65880	98959	176750	209851	0.0	44819	90.085	33	269451	99689	0.33183199751226317
13_R	NZ_CP041093.1	65880	98959	175982	209084	0.0	44817	90.089	33	250990	99689	0.33183199751226317
13_R	NZ_CP030293.1	65880	98959	196042	229144	0.0	44817	90.089	33	269204	99689	0.33183199751226317
13_R	NZ_MK413723.1	65880	98959	30017	63119	0.0	44817	90.089	33	269204	99689	0.33183199751226317
13_R	NZ_MK413721.1	65880	98959	29911	63013	0.0	44817	90.089	33	270105	99689	0.33183199751226317
13_R	NZ_CP092902.1	65880	98959	147613	180721	0.0	44815	90.076	33	221757	99689	0.33183199751226317
13_R	OW849317.1	65880	98959	359808	392909	0.0	44815	90.082	33	453861	99689	0.33183199751226317
13_R	OW849341.1	65880	98959	359031	392132	0.0	44815	90.082	33	453084	99689	0.33183199751226317
13_R	OW968216.1	65880	98959	210596	243697	0.0	44815	90.082	33	303297	99689	0.33183199751226317
13_R	OW968365.1	65880	98959	194560	227661	0.0	44815	90.082	33	287261	99689	0.33183199751226317
13_R	OW968389.1	65880	98959	226472	259573	0.0	44815	90.082	33	319173	99689	0.33183199751226317
13_R	OW969840.1	65880	98959	215861	248962	0.0	44815	90.082	33	308562	99689	0.33183199751226317
13_R	NZ_CP073378.1	65880	98959	50981	84083	0.0	44813	90.086	33	299258	99689	0.33183199751226317
13_R	NZ_CP099523.1	65880	98959	228362	261464	0.0	44813	90.086	33	302470	99689	0.33183199751226317
13_R	OX030709.1	65880	98959	196842	229943	0.0	44810	90.079	33	289543	99689	0.33183199751226317
13_R	OX030719.1	65880	98959	182858	215959	0.0	44810	90.079	33	276336	99689	0.33183199751226317
13_R	NZ_CP054968.1	65880	98959	278544	311646	0.0	44809	90.079	33	350285	99689	0.33183199751226317
13_R	NZ_CP131698.1	65880	98951	271878	304972	0.0	44807	90.089	33	338302	99689	0.3317517479360812
13_R	NZ_CP040834.1	65880	98959	211470	244572	0.0	44804	90.080	33	284671	99689	0.33183199751226317
13_R	CP119184.1	65880	98951	61119	94192	0.0	44802	90.119	33	256791	99689	0.3317517479360812
13_R	NZ_CP087612.1	65880	98959	217087	250195	0.0	44797	90.069	33	281138	99689	0.33183199751226317
13_R	NZ_MK191024.1	65880	98959	221600	254691	0.0	44778	90.059	33	290451	99689	0.33183199751226317
13_R	NZ_MK181633.1	65880	98959	360974	394065	0.0	44778	90.059	33	479335	99689	0.33183199751226317
13_R	NZ_CP104604.1	65880	98959	233383	266484	0.0	44742	90.037	33	315605	99689	0.33183199751226317
13_R	NZ_CP132216.1	65880	98959	172168	205269	0.0	44715	90.019	33	246588	99689	0.33183199751226317
13_R	NZ_CP138764.1	65880	98959	235785	268885	0.0	44690	90.001	33	307717	99689	0.33183199751226317
13_R	NZ_CP138780.1	65880	98959	235785	268885	0.0	44690	90.001	33	307717	99689	0.33183199751226317
13_R	NZ_CP138803.1	65880	98959	235785	268885	0.0	44690	90.001	33	307717	99689	0.33183199751226317
13_R	NZ_OY899160.1	50398	81278	115460	146419	0.0	43522	91.186	31	200218	99689	0.3097733952592563
13_R	LC521840.1	65880	97873	210269	242285	0.0	43357	90.095	32	274410	99689	0.3209381175455667
13_R	NZ_CP050156.1	65880	97873	28741	60757	0.0	43357	90.095	32	259659	99689	0.3209381175455667
13_R	LC744448.1	65880	97873	185108	217124	0.0	43353	90.092	32	257396	99689	0.3209381175455667
13_R	NZ_CP059311.1	65880	97873	215270	247286	0.0	43348	90.089	32	286241	99689	0.3209381175455667
13_R	NZ_AP026421.1	68170	98959	153936	184730	0.0	42980	91.004	31	224497	99689	0.3088605563301869
13_R	NZ_CP110662.1	69209	98959	252879	282634	0.0	41255	90.805	30	315621	99689	0.2984381426235593
13_R	NZ_CP138683.1	65880	96295	30100	60539	0.0	41229	90.100	31	121646	99689	0.30510888864368185
13_R	NZ_CP138692.1	65880	96295	248614	279053	0.0	41229	90.100	31	340160	99689	0.30510888864368185
13_R	NZ_CP138807.1	65880	96295	250547	280986	0.0	41229	90.100	31	342096	99689	0.30510888864368185
13_R	NZ_OM975894.1	65880	96109	249695	279949	0.0	41224	90.285	30	314550	99689	0.3032430859974521
13_R	NZ_CP098140.1	65880	96006	204210	234361	0.0	41165	90.341	30	267989	99689	0.30220987270410976
13_R	NZ_CP137382.1	69427	98959	1	29538	0.0	40844	90.716	30	332962	99689	0.2962513416726018
