qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered
56	NZ_CP141555.1	1	418	25011	25428	0.0	755.0	100.0	100	246730	418	1.0	0	88.33	217941.0
24	NZ_CP141555.1	1	17994	25801	43795	0.0	32444.0	99.994	100	246730	17994	1.0	0	88.33	217941.0
23_R	NZ_CP141555.1	1	19616	45185	64800	0.0	35376.0	100.0	100	246730	19616	1.0	0	88.33	217941.0
22	NZ_CP141555.1	1	21725	66190	87914	0.0	39179.0	100.0	100	246730	21725	1.0	0	88.33	217941.0
38_R	NZ_CP141555.1	1	2030	87915	89944	0.0	3644.0	99.803	100	246730	2030	1.0	0	88.33	217941.0
19_R	NZ_CP141555.1	3493	38393	93575	128475	0.0	62699.0	99.845	91	246730	38393	0.9090459198291356	0	88.33	217941.0
42	NZ_CP141555.1	1	1432	128914	130345	0.0	2583.0	100.0	100	246730	1432	1.0	0	88.33	217941.0
15_R	NZ_CP141555.1	1	78036	131114	209236	0.0	140500.0	99.873	100	246730	78036	1.0	0	88.33	217941.0
32	NZ_CP141555.1	1	4013	210260	214272	0.0	7238.0	100.0	91	246730	4388	0.9145396536007292	0	88.33	217941.0
26	NZ_CP141555.1	74	13480	217974	231380	0.0	24179.0	100.0	99	246730	13480	0.9945845697329376	0	88.33	217941.0
28_R	NZ_CP141555.1	1	6727	238627	245353	0.0	12132.0	100.0	100	246730	6727	1.0	0	88.33	217941.0
35_R	NZ_CP141566.1	1	3881	4033	7913	0.0	7000.0	100.0	100	246729	3881	1.0	0	88.17	217542.0
30	NZ_CP141566.1	1	4881	8735	13615	0.0	8803.0	100.0	100	246729	4881	1.0	0	88.17	217542.0
56	NZ_CP141566.1	1	418	14556	14973	0.0	755.0	100.0	100	246729	418	1.0	0	88.17	217542.0
24	NZ_CP141566.1	1	17994	15346	33340	0.0	32444.0	99.994	100	246729	17994	1.0	0	88.17	217542.0
23	NZ_CP141566.1	1	19616	34730	54345	0.0	35371.0	99.995	100	246729	19616	1.0	0	88.17	217542.0
22	NZ_CP141566.1	1	21725	55735	77458	0.0	39153.0	99.977	100	246729	21725	1.0	0	88.17	217542.0
38_R	NZ_CP141566.1	1	2030	77459	79488	0.0	3644.0	99.803	100	246729	2030	1.0	0	88.17	217542.0
19_R	NZ_CP141566.1	3493	38393	83119	118019	0.0	62703.0	99.848	91	246729	38393	0.9090459198291356	0	88.17	217542.0
42	NZ_CP141566.1	1	1432	118458	119889	0.0	2583.0	100.0	100	246729	1432	1.0	0	88.17	217542.0
15_R	NZ_CP141566.1	1	78036	120658	198778	0.0	140500.0	99.872	100	246729	78036	1.0	0	88.17	217542.0
32	NZ_CP141566.1	1	4013	199802	203814	0.0	7238.0	100.0	91	246729	4388	0.9145396536007292	0	88.17	217542.0
26	NZ_CP141566.1	74	13480	207516	220922	0.0	24179.0	100.0	99	246729	13480	0.9945845697329376	0	88.17	217542.0
28_R	NZ_CP141566.1	1	6727	228169	234895	0.0	12132.0	100.0	100	246729	6727	1.0	0	88.17	217542.0
27	NZ_CP141566.1	1	8396	238334	246729	0.0	15142.0	100.0	95	246729	8792	0.9549590536851684	0	88.17	217542.0
56_R	NZ_CP151001.1	2	417	5259	5674	0.0	746.0	99.76	100	246353	418	0.9952153110047848	0	82.83	204042.0
19	NZ_CP151001.1	1	34901	15968	50868	0.0	62671.0	99.831	91	246353	38393	0.9090459198291356	0	82.83	204042.0
38	NZ_CP151001.1	1	2030	54499	56529	0.0	3637.0	99.754	100	246353	2030	1.0	0	82.83	204042.0
22_R	NZ_CP151001.1	1	21725	56530	78253	0.0	39171.0	99.995	100	246353	21725	1.0	0	82.83	204042.0
23	NZ_CP151001.1	1	19616	79643	99259	0.0	35369.0	99.995	100	246353	19616	1.0	0	82.83	204042.0
24_R	NZ_CP151001.1	1	17994	100649	118643	0.0	32431.0	99.978	100	246353	17994	1.0	0	82.83	204042.0
56_R	NZ_CP151001.1	1	418	119016	119433	0.0	755.0	100.0	100	246353	418	1.0	0	82.83	204042.0
30_R	NZ_CP151001.1	1	4881	120374	125254	0.0	8803.0	100.0	100	246353	4881	1.0	0	82.83	204042.0
35	NZ_CP151001.1	1	3881	126076	129955	0.0	6992.0	99.974	100	246353	3881	1.0	0	82.83	204042.0
27_R	NZ_CP151001.1	1	8792	133592	142383	0.0	15851.0	99.989	100	246353	8792	1.0	0	82.83	204042.0
26_R	NZ_CP151001.1	1	13480	150866	164345	0.0	24310.0	100.0	100	246353	13480	1.0	0	82.83	204042.0
28_R	NZ_CP151001.1	1	6727	165166	171892	0.0	12128.0	99.985	100	246353	6727	1.0	0	82.83	204042.0
32_R	NZ_CP151001.1	1	4388	176151	180538	0.0	7914.0	100.0	100	246353	4388	1.0	0	82.83	204042.0
15	NZ_CP151001.1	1	64708	181562	246353	0.0	116400.0	99.836	83	246353	78036	0.8292070326515967	0	82.83	204042.0
56_R	NZ_LR890191.1	2	417	5259	5674	0.0	746.0	99.76	100	245649	418	0.9952153110047848	0	84.72	208117.0
45_R	NZ_LR890191.1	1	1197	5979	7175	0.0	2159.0	100.0	100	245649	1197	1.0	0	84.72	208117.0
42_R	NZ_LR890191.1	1	1432	15298	16729	0.0	2583.0	100.0	100	245649	1432	1.0	0	84.72	208117.0
19	NZ_LR890191.1	1	38393	17168	55560	0.0	69238.0	100.0	100	245649	38393	1.0	0	84.72	208117.0
38	NZ_LR890191.1	1	2030	55561	57590	0.0	3644.0	99.803	100	245649	2030	1.0	0	84.72	208117.0
22_R	NZ_LR890191.1	1	21725	57591	79315	0.0	39179.0	100.0	100	245649	21725	1.0	0	84.72	208117.0
23	NZ_LR890191.1	1	19616	80705	100320	0.0	35376.0	100.0	100	245649	19616	1.0	0	84.72	208117.0
24_R	NZ_LR890191.1	1	17994	101710	119703	0.0	32451.0	100.0	100	245649	17994	1.0	0	84.72	208117.0
56_R	NZ_LR890191.1	1	418	120076	120493	0.0	755.0	100.0	100	245649	418	1.0	0	84.72	208117.0
30_R	NZ_LR890191.1	1	4881	121434	126314	0.0	8803.0	100.0	100	245649	4881	1.0	0	84.72	208117.0
35	NZ_LR890191.1	1	3881	127136	131016	0.0	7000.0	100.0	100	245649	3881	1.0	0	84.72	208117.0
27_R	NZ_LR890191.1	1	6745	134653	141397	0.0	12165.0	100.0	77	245649	8792	0.767174704276615	0	84.72	208117.0
28	NZ_LR890191.1	1	6727	145656	152382	0.0	12132.0	100.0	100	245649	6727	1.0	0	84.72	208117.0
26	NZ_LR890191.1	1	13480	153203	166682	0.0	24310.0	100.0	100	245649	13480	1.0	0	84.72	208117.0
32_R	NZ_LR890191.1	1	4388	175445	179832	0.0	7914.0	100.0	100	245649	4388	1.0	0	84.72	208117.0
15	NZ_LR890191.1	1	64708	180856	245649	0.0	116500.0	99.852	83	245649	78036	0.8292070326515967	0	84.72	208117.0
56_R	NZ_LR890231.1	2	417	6484	6899	0.0	746.0	99.76	100	244844	418	0.9952153110047848	0	85.35	208967.0
42_R	NZ_LR890231.1	1	1432	15322	16753	0.0	2583.0	100.0	100	244844	1432	1.0	0	85.35	208967.0
19	NZ_LR890231.1	1	38393	17192	55584	0.0	69238.0	100.0	100	244844	38393	1.0	0	85.35	208967.0
38	NZ_LR890231.1	1	2030	55585	57614	0.0	3662.0	100.0	100	244844	2030	1.0	0	85.35	208967.0
22_R	NZ_LR890231.1	1	21725	57615	79339	0.0	39179.0	100.0	100	244844	21725	1.0	0	85.35	208967.0
23	NZ_LR890231.1	1	19616	80729	100344	0.0	35376.0	100.0	100	244844	19616	1.0	0	85.35	208967.0
24_R	NZ_LR890231.1	1	17994	101734	119727	0.0	32451.0	100.0	100	244844	17994	1.0	0	85.35	208967.0
56_R	NZ_LR890231.1	1	418	120100	120517	0.0	755.0	100.0	100	244844	418	1.0	0	85.35	208967.0
30_R	NZ_LR890231.1	1	4881	121458	126338	0.0	8803.0	100.0	100	244844	4881	1.0	0	85.35	208967.0
35	NZ_LR890231.1	1	3881	127160	131040	0.0	7000.0	100.0	100	244844	3881	1.0	0	85.35	208967.0
27_R	NZ_LR890231.1	1	8792	134677	143468	0.0	15856.0	100.0	100	244844	8792	1.0	0	85.35	208967.0
28	NZ_LR890231.1	1	6727	146907	153633	0.0	12132.0	100.0	100	244844	6727	1.0	0	85.35	208967.0
26_R	NZ_LR890231.1	1	13480	157460	170939	0.0	24310.0	100.0	100	244844	13480	1.0	0	85.35	208967.0
32_R	NZ_LR890231.1	1	4388	174640	179027	0.0	7914.0	100.0	100	244844	4388	1.0	0	85.35	208967.0
15	NZ_LR890231.1	1	64708	180051	244844	0.0	116500.0	99.852	83	244844	78036	0.8292070326515967	0	85.35	208967.0
34_R	NZ_LR890232.1	195	4064	1	3870	0.0	6980.0	100.0	95	4064	4064	0.952263779527559	0	95.23	3870.0
34_R	NZ_LR890346.1	381	4064	1	3684	0.0	6644.0	100.0	91	4064	4064	0.906496062992126	0	90.65	3684.0
56_R	NZ_LR890370.1	2	417	5259	5674	0.0	746.0	99.76	100	234772	418	0.9952153110047848	0	87.14	204579.0
42_R	NZ_LR890370.1	1	1432	14097	15528	0.0	2583.0	100.0	100	234772	1432	1.0	0	87.14	204579.0
19	NZ_LR890370.1	1	38393	15967	54359	0.0	69224.0	99.992	100	234772	38393	1.0	0	87.14	204579.0
38	NZ_LR890370.1	1	2030	54360	56389	0.0	3644.0	99.803	100	234772	2030	1.0	0	87.14	204579.0
22_R	NZ_LR890370.1	1	21725	56390	78114	0.0	39179.0	100.0	100	234772	21725	1.0	0	87.14	204579.0
23	NZ_LR890370.1	1	19616	79504	99119	0.0	35376.0	100.0	100	234772	19616	1.0	0	87.14	204579.0
24_R	NZ_LR890370.1	1	17994	100509	118502	0.0	32451.0	100.0	100	234772	17994	1.0	0	87.14	204579.0
56_R	NZ_LR890370.1	1	418	118875	119292	0.0	755.0	100.0	100	234772	418	1.0	0	87.14	204579.0
30_R	NZ_LR890370.1	1	4881	120233	125113	0.0	8803.0	100.0	100	234772	4881	1.0	0	87.14	204579.0
35	NZ_LR890370.1	1	3881	125935	129815	0.0	6991.0	99.948	100	234772	3881	1.0	0	87.14	204579.0
27_R	NZ_LR890370.1	1	8792	133452	142243	0.0	15856.0	100.0	100	234772	8792	1.0	0	87.14	204579.0
26_R	NZ_LR890370.1	1	13480	148131	161610	0.0	24310.0	100.0	100	234772	13480	1.0	0	87.14	204579.0
28_R	NZ_LR890370.1	1	6727	162431	169157	0.0	12132.0	100.0	100	234772	6727	1.0	0	87.14	204579.0
15	NZ_LR890370.1	1	64708	169979	234772	0.0	116500.0	99.852	83	234772	78036	0.8292070326515967	0	87.14	204579.0
56_R	NZ_LR890375.1	2	417	5259	5674	0.0	746.0	99.76	100	243634	418	0.9952153110047848	0	85.78	208981.0
42_R	NZ_LR890375.1	1	1432	14097	15528	0.0	2583.0	100.0	100	243634	1432	1.0	0	85.78	208981.0
19	NZ_LR890375.1	1	38393	15967	54359	0.0	69219.0	99.99	100	243634	38393	1.0	0	85.78	208981.0
38	NZ_LR890375.1	1	2030	54360	56389	0.0	3644.0	99.803	100	243634	2030	1.0	0	85.78	208981.0
22_R	NZ_LR890375.1	1	21725	56390	78114	0.0	39179.0	100.0	100	243634	21725	1.0	0	85.78	208981.0
23	NZ_LR890375.1	1	19616	79504	99119	0.0	35376.0	100.0	100	243634	19616	1.0	0	85.78	208981.0
24_R	NZ_LR890375.1	1	17994	100509	118505	0.0	32405.0	99.944	100	243634	17994	1.0	0	85.78	208981.0
56_R	NZ_LR890375.1	1	418	118878	119295	0.0	755.0	100.0	100	243634	418	1.0	0	85.78	208981.0
30_R	NZ_LR890375.1	1	4881	120236	125116	0.0	8803.0	100.0	100	243634	4881	1.0	0	85.78	208981.0
35	NZ_LR890375.1	1	3881	125938	129818	0.0	6991.0	99.948	100	243634	3881	1.0	0	85.78	208981.0
27_R	NZ_LR890375.1	1	8792	133455	142246	0.0	15856.0	100.0	100	243634	8792	1.0	0	85.78	208981.0
26_R	NZ_LR890375.1	1	13480	148134	161613	0.0	24310.0	100.0	100	243634	13480	1.0	0	85.78	208981.0
28_R	NZ_LR890375.1	1	6727	162434	169160	0.0	12132.0	100.0	100	243634	6727	1.0	0	85.78	208981.0
32_R	NZ_LR890375.1	1	4388	173419	177806	0.0	7914.0	100.0	100	243634	4388	1.0	0	85.78	208981.0
15	NZ_LR890375.1	1	64708	178830	243634	0.0	116400.0	99.823	83	243634	78036	0.8292070326515967	0	85.78	208981.0
56_R	NZ_LR890385.1	2	417	6484	6899	0.0	746.0	99.76	100	244759	418	0.9952153110047848	0	85.34	208881.0
42_R	NZ_LR890385.1	1	1432	15322	16753	0.0	2583.0	100.0	100	244759	1432	1.0	0	85.34	208881.0
19	NZ_LR890385.1	1	38393	17192	55584	0.0	69238.0	100.0	100	244759	38393	1.0	0	85.34	208881.0
38	NZ_LR890385.1	1	2030	55585	57614	0.0	3662.0	100.0	100	244759	2030	1.0	0	85.34	208881.0
22_R	NZ_LR890385.1	1	21725	57615	79339	0.0	39179.0	100.0	100	244759	21725	1.0	0	85.34	208881.0
23	NZ_LR890385.1	1	19616	80729	100344	0.0	35376.0	100.0	100	244759	19616	1.0	0	85.34	208881.0
24_R	NZ_LR890385.1	1	17994	101734	119727	0.0	32451.0	100.0	100	244759	17994	1.0	0	85.34	208881.0
56_R	NZ_LR890385.1	1	418	120100	120517	0.0	755.0	100.0	100	244759	418	1.0	0	85.34	208881.0
30_R	NZ_LR890385.1	1	4881	121458	126338	0.0	8803.0	100.0	100	244759	4881	1.0	0	85.34	208881.0
35	NZ_LR890385.1	1	3881	127160	131040	0.0	7000.0	100.0	100	244759	3881	1.0	0	85.34	208881.0
27_R	NZ_LR890385.1	1	8792	134677	143468	0.0	15856.0	100.0	100	244759	8792	1.0	0	85.34	208881.0
28	NZ_LR890385.1	1	6727	146907	153633	0.0	12132.0	100.0	100	244759	6727	1.0	0	85.34	208881.0
26_R	NZ_LR890385.1	1	13480	157460	170939	0.0	24310.0	100.0	100	244759	13480	1.0	0	85.34	208881.0
32_R	NZ_LR890385.1	1	4388	174641	179028	0.0	7914.0	100.0	100	244759	4388	1.0	0	85.34	208881.0
15	NZ_LR890385.1	1	64708	180052	244759	0.0	116700.0	100.0	83	244759	78036	0.8292070326515967	0	85.34	208881.0
56_R	NZ_LR890392.1	2	417	6484	6899	0.0	746.0	99.76	100	244845	418	0.9952153110047848	0	85.35	208967.0
42_R	NZ_LR890392.1	1	1432	15322	16753	0.0	2583.0	100.0	100	244845	1432	1.0	0	85.35	208967.0
19	NZ_LR890392.1	1	38393	17192	55584	0.0	69238.0	100.0	100	244845	38393	1.0	0	85.35	208967.0
38	NZ_LR890392.1	1	2030	55585	57614	0.0	3662.0	100.0	100	244845	2030	1.0	0	85.35	208967.0
22_R	NZ_LR890392.1	1	21725	57615	79339	0.0	39179.0	100.0	100	244845	21725	1.0	0	85.35	208967.0
23	NZ_LR890392.1	1	19616	80729	100344	0.0	35376.0	100.0	100	244845	19616	1.0	0	85.35	208967.0
24_R	NZ_LR890392.1	1	17994	101734	119727	0.0	32451.0	100.0	100	244845	17994	1.0	0	85.35	208967.0
56_R	NZ_LR890392.1	1	418	120100	120517	0.0	755.0	100.0	100	244845	418	1.0	0	85.35	208967.0
30_R	NZ_LR890392.1	1	4881	121458	126338	0.0	8803.0	100.0	100	244845	4881	1.0	0	85.35	208967.0
35	NZ_LR890392.1	1	3881	127160	131040	0.0	7000.0	100.0	100	244845	3881	1.0	0	85.35	208967.0
27_R	NZ_LR890392.1	1	8792	134677	143468	0.0	15856.0	100.0	100	244845	8792	1.0	0	85.35	208967.0
28	NZ_LR890392.1	1	6727	146907	153633	0.0	12132.0	100.0	100	244845	6727	1.0	0	85.35	208967.0
26_R	NZ_LR890392.1	1	13480	157460	170939	0.0	24310.0	100.0	100	244845	13480	1.0	0	85.35	208967.0
32_R	NZ_LR890392.1	1	4388	174641	179028	0.0	7914.0	100.0	100	244845	4388	1.0	0	85.35	208967.0
15	NZ_LR890392.1	1	64708	180052	244845	0.0	116500.0	99.852	83	244845	78036	0.8292070326515967	0	85.35	208967.0
56_R	NZ_LR890416.1	2	417	5259	5674	0.0	746.0	99.76	100	243620	418	0.9952153110047848	0	85.78	208967.0
42_R	NZ_LR890416.1	1	1432	14097	15528	0.0	2583.0	100.0	100	243620	1432	1.0	0	85.78	208967.0
19	NZ_LR890416.1	1	38393	15967	54359	0.0	69219.0	99.99	100	243620	38393	1.0	0	85.78	208967.0
38	NZ_LR890416.1	1	2030	54360	56389	0.0	3644.0	99.803	100	243620	2030	1.0	0	85.78	208967.0
22_R	NZ_LR890416.1	1	21725	56390	78114	0.0	39179.0	100.0	100	243620	21725	1.0	0	85.78	208967.0
23	NZ_LR890416.1	1	19616	79504	99119	0.0	35376.0	100.0	100	243620	19616	1.0	0	85.78	208967.0
24_R	NZ_LR890416.1	1	17994	100509	118502	0.0	32451.0	100.0	100	243620	17994	1.0	0	85.78	208967.0
56_R	NZ_LR890416.1	1	418	118875	119292	0.0	755.0	100.0	100	243620	418	1.0	0	85.78	208967.0
30_R	NZ_LR890416.1	1	4881	120233	125113	0.0	8803.0	100.0	100	243620	4881	1.0	0	85.78	208967.0
35	NZ_LR890416.1	1	3881	125935	129815	0.0	6991.0	99.948	100	243620	3881	1.0	0	85.78	208967.0
27_R	NZ_LR890416.1	1	8792	133452	142243	0.0	15856.0	100.0	100	243620	8792	1.0	0	85.78	208967.0
26_R	NZ_LR890416.1	1	13480	148131	161610	0.0	24310.0	100.0	100	243620	13480	1.0	0	85.78	208967.0
28_R	NZ_LR890416.1	1	6727	162431	169157	0.0	12132.0	100.0	100	243620	6727	1.0	0	85.78	208967.0
32_R	NZ_LR890416.1	1	4388	173416	177803	0.0	7914.0	100.0	100	243620	4388	1.0	0	85.78	208967.0
15	NZ_LR890416.1	1	64708	178827	243620	0.0	116500.0	99.852	83	243620	78036	0.8292070326515967	0	85.78	208967.0
56_R	NZ_LR890485.1	2	417	6484	6899	0.0	746.0	99.76	100	244845	418	0.9952153110047848	0	85.35	208967.0
42_R	NZ_LR890485.1	1	1432	15322	16753	0.0	2583.0	100.0	100	244845	1432	1.0	0	85.35	208967.0
19	NZ_LR890485.1	1	38393	17192	55584	0.0	69238.0	100.0	100	244845	38393	1.0	0	85.35	208967.0
38	NZ_LR890485.1	1	2030	55585	57614	0.0	3662.0	100.0	100	244845	2030	1.0	0	85.35	208967.0
22_R	NZ_LR890485.1	1	21725	57615	79339	0.0	39179.0	100.0	100	244845	21725	1.0	0	85.35	208967.0
23	NZ_LR890485.1	1	19616	80729	100344	0.0	35376.0	100.0	100	244845	19616	1.0	0	85.35	208967.0
24_R	NZ_LR890485.1	1	17994	101734	119727	0.0	32451.0	100.0	100	244845	17994	1.0	0	85.35	208967.0
56_R	NZ_LR890485.1	1	418	120100	120517	0.0	755.0	100.0	100	244845	418	1.0	0	85.35	208967.0
30_R	NZ_LR890485.1	1	4881	121458	126338	0.0	8803.0	100.0	100	244845	4881	1.0	0	85.35	208967.0
35	NZ_LR890485.1	1	3881	127160	131040	0.0	7000.0	100.0	100	244845	3881	1.0	0	85.35	208967.0
27_R	NZ_LR890485.1	1	8792	134677	143468	0.0	15856.0	100.0	100	244845	8792	1.0	0	85.35	208967.0
28	NZ_LR890485.1	1	6727	146907	153633	0.0	12132.0	100.0	100	244845	6727	1.0	0	85.35	208967.0
26_R	NZ_LR890485.1	1	13480	157460	170939	0.0	24310.0	100.0	100	244845	13480	1.0	0	85.35	208967.0
32_R	NZ_LR890485.1	1	4388	174641	179028	0.0	7914.0	100.0	100	244845	4388	1.0	0	85.35	208967.0
15	NZ_LR890485.1	1	64708	180052	244845	0.0	116500.0	99.852	83	244845	78036	0.8292070326515967	0	85.35	208967.0
26_R	NZ_LR890565.1	508	13480	1	12973	0.0	23396.0	100.0	96	228690	13480	0.9623887240356084	0	89.06	203665.0
32_R	NZ_LR890565.1	1	4388	16675	21062	0.0	7914.0	100.0	100	228690	4388	1.0	0	89.06	203665.0
15	NZ_LR890565.1	1	68296	22086	90467	0.0	123000.0	99.86	88	228690	78036	0.8751858116766621	0	89.06	203665.0
56_R	NZ_LR890565.1	1	417	93362	93778	0.0	753.0	100.0	100	228690	418	0.9976076555023924	0	89.06	203665.0
42_R	NZ_LR890565.1	1	1432	102201	103632	0.0	2583.0	100.0	100	228690	1432	1.0	0	89.06	203665.0
19	NZ_LR890565.1	1	38393	104071	142463	0.0	69238.0	100.0	100	228690	38393	1.0	0	89.06	203665.0
38	NZ_LR890565.1	1	2030	142464	144493	0.0	3662.0	100.0	100	228690	2030	1.0	0	89.06	203665.0
22_R	NZ_LR890565.1	1	21725	144494	166218	0.0	39179.0	100.0	100	228690	21725	1.0	0	89.06	203665.0
23	NZ_LR890565.1	1	19616	167608	187223	0.0	35376.0	100.0	100	228690	19616	1.0	0	89.06	203665.0
24_R	NZ_LR890565.1	1	17994	188613	206606	0.0	32451.0	100.0	100	228690	17994	1.0	0	89.06	203665.0
56_R	NZ_LR890565.1	1	418	206979	207396	0.0	755.0	100.0	100	228690	418	1.0	0	89.06	203665.0
30_R	NZ_LR890565.1	1	4881	208337	213217	0.0	8803.0	100.0	100	228690	4881	1.0	0	89.06	203665.0
35	NZ_LR890565.1	1	3881	214039	217919	0.0	7000.0	100.0	100	228690	3881	1.0	0	89.06	203665.0
27_R	NZ_LR890565.1	1	7135	221556	228690	0.0	12868.0	100.0	81	228690	8792	0.811533212010919	0	89.06	203665.0
34	NZ_LR890566.1	1	3770	295	4064	0.0	6799.0	100.0	93	4064	4064	0.9276574803149606	0	92.77	3770.0
56_R	NZ_LR890572.1	2	417	5259	5674	0.0	746.0	99.76	100	227807	418	0.9952153110047848	0	85.2	194090.0
42_R	NZ_LR890572.1	1	1432	14097	15528	0.0	2583.0	100.0	100	227807	1432	1.0	0	85.2	194090.0
19	NZ_LR890572.1	1	38393	15967	54359	0.0	69238.0	100.0	100	227807	38393	1.0	0	85.2	194090.0
38	NZ_LR890572.1	1	2030	54360	56389	0.0	3662.0	100.0	100	227807	2030	1.0	0	85.2	194090.0
22_R	NZ_LR890572.1	1	21725	56390	78114	0.0	39179.0	100.0	100	227807	21725	1.0	0	85.2	194090.0
23	NZ_LR890572.1	1	19616	79504	99119	0.0	35376.0	100.0	100	227807	19616	1.0	0	85.2	194090.0
24_R	NZ_LR890572.1	1	17994	100509	118502	0.0	32451.0	100.0	100	227807	17994	1.0	0	85.2	194090.0
56_R	NZ_LR890572.1	1	418	118875	119292	0.0	755.0	100.0	100	227807	418	1.0	0	85.2	194090.0
30_R	NZ_LR890572.1	1	4881	120233	125113	0.0	8803.0	100.0	100	227807	4881	1.0	0	85.2	194090.0
35	NZ_LR890572.1	1	3881	125935	129815	0.0	7000.0	100.0	100	227807	3881	1.0	0	85.2	194090.0
27_R	NZ_LR890572.1	1	8792	133452	142243	0.0	15856.0	100.0	100	227807	8792	1.0	0	85.2	194090.0
28	NZ_LR890572.1	1	6727	145682	152408	0.0	12132.0	100.0	100	227807	6727	1.0	0	85.2	194090.0
32_R	NZ_LR890572.1	1398	4388	159000	161990	0.0	5395.0	100.0	100	227807	4388	0.6816317228805834	0	85.2	194090.0
15	NZ_LR890572.1	1	64708	163014	227807	0.0	116500.0	99.852	83	227807	78036	0.8292070326515967	0	85.2	194090.0
34	NZ_LR890574.1	1	3757	308	4064	0.0	6776.0	100.0	92	4064	4064	0.9244586614173228	0	92.45	3757.0
56_R	NZ_LR890680.1	2	417	5259	5674	0.0	746.0	99.76	100	243460	418	0.9952153110047848	0	83.11	202346.0
42_R	NZ_LR890680.1	1	1432	14097	15528	0.0	2583.0	100.0	100	243460	1432	1.0	0	83.11	202346.0
19	NZ_LR890680.1	1	38393	15967	54359	0.0	69138.0	99.943	100	243460	38393	1.0	0	83.11	202346.0
38	NZ_LR890680.1	1	2030	54360	56389	0.0	3644.0	99.803	100	243460	2030	1.0	0	83.11	202346.0
22_R	NZ_LR890680.1	1	21725	56390	78114	0.0	39179.0	100.0	100	243460	21725	1.0	0	83.11	202346.0
23	NZ_LR890680.1	1	19616	79504	99119	0.0	35376.0	100.0	100	243460	19616	1.0	0	83.11	202346.0
24_R	NZ_LR890680.1	1	17994	100509	118505	0.0	32414.0	99.956	100	243460	17994	1.0	0	83.11	202346.0
56_R	NZ_LR890680.1	1	418	118878	119295	0.0	755.0	100.0	100	243460	418	1.0	0	83.11	202346.0
30_R	NZ_LR890680.1	1	4881	120236	125116	0.0	8803.0	100.0	100	243460	4881	1.0	0	83.11	202346.0
35	NZ_LR890680.1	1	3881	125938	129818	0.0	6991.0	99.948	100	243460	3881	1.0	0	83.11	202346.0
27_R	NZ_LR890680.1	1	8792	133455	142246	0.0	15856.0	100.0	100	243460	8792	1.0	0	83.11	202346.0
26_R	NZ_LR890680.1	1	13480	148134	161613	0.0	24310.0	100.0	100	243460	13480	1.0	0	83.11	202346.0
28_R	NZ_LR890680.1	1	6727	162434	169160	0.0	12132.0	100.0	100	243460	6727	1.0	0	83.11	202346.0
32_R	NZ_LR890680.1	1	4388	173419	177806	0.0	7914.0	100.0	100	243460	4388	1.0	0	83.11	202346.0
15	NZ_LR890680.1	1	58170	178830	236999	0.0	104900.0	100.0	75	243460	78036	0.7454251883745964	0	83.11	202346.0
56_R	NZ_LR890723.1	2	417	5259	5674	0.0	746.0	99.76	100	225937	418	0.9952153110047848	0	82.01	185293.0
42_R	NZ_LR890723.1	1	1432	14097	15528	0.0	2583.0	100.0	100	225937	1432	1.0	0	82.01	185293.0
19	NZ_LR890723.1	1	38393	15967	54359	0.0	69238.0	100.0	100	225937	38393	1.0	0	82.01	185293.0
38	NZ_LR890723.1	1	2030	54360	56389	0.0	3644.0	99.803	100	225937	2030	1.0	0	82.01	185293.0
22_R	NZ_LR890723.1	1	21725	56390	78114	0.0	39179.0	100.0	100	225937	21725	1.0	0	82.01	185293.0
23	NZ_LR890723.1	1	19616	79504	99119	0.0	35376.0	100.0	100	225937	19616	1.0	0	82.01	185293.0
24_R	NZ_LR890723.1	1	17994	100509	118502	0.0	32451.0	100.0	100	225937	17994	1.0	0	82.01	185293.0
56_R	NZ_LR890723.1	1	418	118875	119292	0.0	755.0	100.0	100	225937	418	1.0	0	82.01	185293.0
30_R	NZ_LR890723.1	1	4881	120233	125113	0.0	8799.0	99.98	100	225937	4881	1.0	0	82.01	185293.0
35	NZ_LR890723.1	1403	3881	125932	128410	0.0	4467.0	99.96	64	225937	3881	0.6387528987374388	0	82.01	185293.0
28_R	NZ_LR890723.1	1	6727	137206	143932	0.0	12132.0	100.0	100	225937	6727	1.0	0	82.01	185293.0
32_R	NZ_LR890723.1	1	4388	155733	160120	0.0	7914.0	100.0	100	225937	4388	1.0	0	82.01	185293.0
15	NZ_LR890723.1	1	64708	161144	225937	0.0	116500.0	99.85	83	225937	78036	0.8292070326515967	0	82.01	185293.0
56_R	NZ_LR890736.1	2	417	5259	5674	0.0	746.0	99.76	100	225088	418	0.9952153110047848	0	82.83	186450.0
42_R	NZ_LR890736.1	1	1432	14097	15528	0.0	2583.0	100.0	100	225088	1432	1.0	0	82.83	186450.0
19	NZ_LR890736.1	1	38393	15967	54359	0.0	69238.0	100.0	100	225088	38393	1.0	0	82.83	186450.0
38	NZ_LR890736.1	1	2030	54360	56389	0.0	3644.0	99.803	100	225088	2030	1.0	0	82.83	186450.0
22_R	NZ_LR890736.1	1	21725	56390	78114	0.0	39179.0	100.0	100	225088	21725	1.0	0	82.83	186450.0
23_R	NZ_LR890736.1	1	19616	79504	99119	0.0	35376.0	100.0	100	225088	19616	1.0	0	82.83	186450.0
